STATION,SOURCE,LATITUDE,LONGITUDE,ELEVATION,CALL_SIGN,Air Temperature (°C),Above Freezing Flag,Dew Point (°C),Sea Level Pressure (hPa),MW1_VAL,Visibility (km),REPORT_TYPE_FM-12,REPORT_TYPE_FM-15,HOUR
0.00,0.00,0.00,0.00,0.00,0.00,-0.83,0.33,-0.58,-1.41,-1.89,-0.56,1.00,0.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.58,0.71,0.00,-0.56,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.89,0.33,-0.58,0.71,0.00,-0.63,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.96,0.33,-0.70,-1.41,-1.89,-0.71,1.00,0.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.72,0.71,0.00,-0.71,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.72,0.71,-1.89,-0.78,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.33,-0.86,-1.41,-1.89,-0.86,1.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.33,-0.72,0.71,-1.89,-0.86,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.24,0.33,-0.86,0.71,-1.89,-0.93,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.24,0.33,-0.99,-1.41,0.59,-1.10,1.00,0.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.24,0.33,-0.86,0.71,0.46,-1.10,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.36,-3.02,-1.14,0.71,0.73,-1.15,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.46,-3.02,-1.21,-1.41,0.59,-1.13,1.00,0.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.15,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.36,-3.02,-1.14,0.71,-1.89,-1.00,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.42,-3.02,-1.17,-1.41,-0.65,-1.01,1.00,0.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,-1.89,-1.01,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.13,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.52,-3.02,-1.27,-1.41,0.59,-1.15,1.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.60,-3.02,-1.29,0.71,0.73,-1.15,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.29,0.71,0.73,-1.16,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.45,-3.02,-1.19,-1.41,0.59,-1.15,1.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.15,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.16,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.20,-1.41,0.53,-1.16,1.00,0.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.16,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.16,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.50,-3.02,-1.21,-1.41,0.53,-1.15,1.00,0.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.14,0.71,0.73,-1.15,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.29,0.71,0.73,-1.14,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.50,-3.02,-1.21,-1.41,0.32,-1.12,1.00,0.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.48,-3.02,-1.29,0.71,0.73,-1.12,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.36,-3.02,-1.00,0.71,-1.89,-1.03,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.33,-0.77,-1.41,-0.65,-0.78,1.00,0.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.33,-0.72,0.71,-1.89,-0.83,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.58,0.71,-1.89,-0.78,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.86,0.33,-0.50,-1.41,-1.89,-0.56,1.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.58,0.71,0.00,-0.56,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.66,0.33,-0.52,-1.41,0.00,-0.41,1.00,0.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.43,0.33,-0.59,-1.41,-2.37,0.35,1.00,0.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.73,-1.41,0.00,1.85,1.00,0.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.33,-0.79,-1.41,0.00,2.61,1.00,0.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.80,-1.41,0.00,2.61,1.00,0.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.43,0.33,-0.76,-1.41,0.00,2.61,1.00,0.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.72,0.71,1.63,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.33,-0.55,-1.41,1.63,1.10,1.00,0.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.58,0.71,1.63,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,1.63,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.46,0.33,-0.45,-1.41,1.63,1.10,1.00,0.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.33,-0.43,0.71,1.63,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,0.00,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.40,0.33,-0.43,-1.41,-1.13,1.85,1.00,0.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,0.00,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,0.00,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.33,-0.38,-1.41,0.00,2.61,1.00,0.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,0.00,-0.41,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.31,0.33,-0.32,-1.41,-2.44,2.61,1.00,0.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.33,-0.22,-1.41,1.63,1.10,1.00,0.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.15,0.71,1.63,-0.41,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.15,0.71,1.63,-0.41,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.33,-0.14,-1.41,-1.13,1.85,1.00,0.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.15,0.71,0.00,-0.41,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.33,-0.06,-1.41,-2.51,1.85,1.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.33,-0.11,-1.41,0.00,2.61,1.00,0.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.33,-0.06,-1.41,0.00,2.61,1.00,0.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.33,-0.01,-1.41,1.63,1.10,1.00,0.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.33,-0.04,-1.41,1.63,0.35,1.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.33,0.05,-1.41,1.63,1.10,1.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,1.63,-0.41,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,2.94,-0.48,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.33,0.08,-1.42,2.94,-0.03,1.00,0.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,2.94,-0.56,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,0.00,-0.41,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.33,0.04,-1.42,-0.86,1.85,1.00,0.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,0.00,-0.41,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,0.13,0.71,2.94,-0.63,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.33,-0.01,-1.41,2.94,-0.41,1.00,0.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,2.94,-0.41,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,2.94,-0.63,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.33,-0.08,-1.41,-0.86,0.35,1.00,0.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.24,0.33,-0.02,-1.41,0.00,1.85,1.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.22,0.33,-0.02,-1.41,0.00,1.85,1.00,0.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.33,-0.05,-1.41,-2.44,1.85,1.00,0.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,2.94,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.24,0.33,-0.01,-1.41,2.94,0.35,1.00,0.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,2.94,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.33,-0.01,0.71,0.00,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.43,0.33,-0.25,-1.41,3.01,-0.78,1.00,0.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.15,0.71,2.94,-0.71,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,2.94,-0.56,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.33,-0.36,-1.41,-0.86,1.85,1.00,0.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.33,-0.23,-1.41,0.00,1.85,1.00,0.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.15,0.71,0.00,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.33,-0.28,-1.41,2.94,-0.41,1.00,0.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.29,0.71,2.94,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.33,-0.33,-1.41,-0.86,1.10,1.00,0.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.29,0.71,0.00,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.42,-1.41,0.00,1.10,1.00,0.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,0.00,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,1.63,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.33,-0.42,-1.41,1.63,-0.03,1.00,0.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.43,0.71,1.63,-0.41,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.33,-0.29,0.71,1.63,-0.41,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.60,0.33,-0.42,-1.41,1.63,0.35,1.00,0.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.33,-0.29,0.71,1.63,-0.41,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.73,-1.41,-1.13,1.85,1.00,0.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.66,0.33,-0.75,-1.41,0.00,1.85,1.00,0.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,23.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.67,0.33,-0.73,-1.41,-2.44,1.85,1.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.33,-0.83,-1.41,0.00,1.85,1.00,0.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,1.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.74,0.33,-0.82,-1.41,0.00,1.85,1.00,0.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.78,0.33,-0.85,-1.41,0.00,1.85,1.00,0.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,3.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.84,0.33,-0.85,-1.41,0.00,1.85,1.00,0.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,4.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.84,0.33,-0.82,-1.41,0.00,2.61,1.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.89,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.96,0.33,-0.86,-1.41,0.00,2.61,1.00,0.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.12,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,6.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.98,0.33,-0.82,-1.41,0.00,1.85,1.00,0.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,7.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.91,0.33,-0.79,-1.41,0.00,1.85,1.00,0.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.89,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.89,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,8.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.86,0.33,-0.80,-1.41,0.00,1.85,1.00,0.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.89,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,9.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.83,0.33,-0.89,-1.41,0.00,1.85,1.00,0.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-1.00,0.71,0.00,-0.41,0.00,1.00,10.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.33,-0.86,-1.41,0.00,1.85,1.00,0.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.74,0.33,-0.82,-1.41,0.00,2.61,1.00,0.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,12.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.64,0.33,-0.76,-1.41,0.00,2.61,1.00,0.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,13.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.66,0.33,-0.79,-1.41,0.00,2.61,1.00,0.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.65,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,14.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.71,0.33,-0.80,-1.41,0.00,2.61,1.00,0.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.86,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,15.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.75,0.33,-0.75,-1.41,0.00,0.35,1.00,0.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,1.63,-0.41,0.00,1.00,16.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.73,-1.41,-1.13,1.10,1.00,0.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,17.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.66,-1.41,-2.44,0.72,1.00,0.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.72,0.71,0.00,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.58,0.71,1.63,-0.41,0.00,1.00,18.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.75,0.33,-0.53,-1.41,-1.13,-0.03,1.00,0.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.58,0.71,0.00,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.43,0.71,1.63,-0.41,0.00,1.00,19.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.53,-1.41,-1.13,-0.71,1.00,0.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.43,0.71,0.00,-0.71,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.77,0.33,-0.43,0.71,1.63,-0.78,0.00,1.00,20.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.33,-0.26,-1.41,-2.37,-0.78,1.00,0.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.53,0.33,-0.15,0.71,0.00,-0.71,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.33,-0.01,0.71,0.00,-0.63,0.00,1.00,21.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.33,0.01,-1.41,1.63,-0.63,1.00,0.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,-0.01,0.71,1.63,-0.41,0.00,1.00,22.00
0.00,0.00,0.00,0.00,0.00,0.00,-0.29,0.33,0.13,0.71,0.00,-0.41,0.00,1.00,22.00
